"ID","Fecha","Nombre","Codigo","Producto","Cantidad","Totalventas"
"6573","2015-11-04","Gabriela Ramírez Vargas","B00NQGP42Y","Moto G Plus","3","7128.00"
"6574","2015-11-04","Ricardo Gómez Medina","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"6575","2015-11-04","Laura Flores Salazar","B00NQGP42Y","Moto G Plus","1","2376.00"
"6576","2015-11-04","Juan Carlos Rodríguez Delgado","B00NQGP42Y","Moto G Plus","1","2376.00"
"6577","2015-11-04","Luisa García Vásquez","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"6578","2015-11-04","Ana María Castro Salinas","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"6579","2015-11-04","Ana María Castro Chávez","B00J0O5J4Y","Xiaomi Redmi Note 9","4","6732.00"
"6580","2015-11-04","Laura Flores Guzmán","B01EYT1URO","Apple iPhone 6","3","3937.50"
"6581","2015-11-04","Carlos González Medina","B015YCRYZM","ASUS ZenFone 3","2","4026.00"
"6582","2015-11-04","Miguel Ángel Vega Torres","B016381QZA","Samsung Galaxy J7","2","4033.00"
"6583","2015-11-04","Rafaela Cáceres Castro","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"6584","2015-11-04","Carla Fernández Mendoza","B016381QZA","Samsung Galaxy J7","2","4033.00"
"6585","2015-11-04","Adrián Vega Ruiz","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"6586","2015-11-04","Diego Morales Castro","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"6587","2015-11-04","Ricardo Gómez Vargas","B00NQGP42Y","Moto G Plus","2","4752.00"
"6588","2015-11-04","Luisa García López","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"6589","2015-11-04","Juan Carlos Rodríguez Huamán","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"6590","2015-11-04","Ana María Castro Chávez","B01KBH547A","BLU Studio X8","3","3036.00"
"6591","2015-11-04","Miguel Ángel Vega Torres","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"6592","2015-11-04","Carla Fernández Mendoza","B00NQGP42Y","Moto G Plus","2","4752.00"
"6593","2015-11-05","Ricardo Gómez Vargas","B015YCRYZM","ASUS ZenFone 3","2","4026.00"
"6594","2015-11-05","Silvia Ramírez Rivera","B00NQGP42Y","Moto G Plus","3","7128.00"
"6595","2015-11-05","Diego Morales Castro","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"6596","2015-11-05","Gabriela Rojas Huerta","B01EYT1URO","Apple iPhone 6","2","2625.00"
"6597","2015-11-05","Eduardo Cáceres Salazar","B01KBH547A","BLU Studio X8","2","2024.00"
"6598","2015-11-05","Verónica Quispe Rodríguez","B01KBH547A","BLU Studio X8","2","2024.00"
"6599","2015-11-05","Carlos González Medina","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"6600","2015-11-05","Laura Flores Guzmán","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"6601","2015-11-05","Julio Vargas López","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"6602","2015-11-05","Valentina Torres Vega","B015YCRYZM","ASUS ZenFone 3","2","4026.00"
"6603","2015-11-05","Andrés Ramos Silva","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"6604","2015-11-05","Mariana Ruiz Cruz","B00J0O5J4Y","Xiaomi Redmi Note 9","2","3366.00"
"6605","2015-11-05","Luis Torres Medina","B00J0O5J4Y","Xiaomi Redmi Note 9","2","3366.00"
"6606","2015-11-05","Ana Paula Sánchez Vargas","B00F3J4B5S","Samsung Galaxy A20","4","6900.00"
"6607","2015-11-05","Rafaela Cáceres Castro","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"6608","2015-11-05","Alejandro Ortega Salinas","B01EYT1URO","Apple iPhone 6","3","3937.50"
"6609","2015-11-05","Camila Paredes Delgado","B01EYT1URO","Apple iPhone 6","2","2625.00"
"6610","2015-11-05","Víctor García Soto","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"6611","2015-11-05","Sofía Castro Valdez","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"6612","2015-11-05","Adrián Vega Ruiz","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"6613","2015-11-05","Lucía Pérez Guerra","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"6614","2015-11-05","Sebastián Salazar Peña","B01EYT1URO","Apple iPhone 6","2","2625.00"
"6615","2015-11-05","Carolina Espinoza Ramírez","B00NQGP42Y","Moto G Plus","3","7128.00"
"6616","2015-11-05","Manuel Rojas Cárdenas","B016381QZA","Samsung Galaxy J7","2","4033.00"
"6617","2015-11-05","Gabriela Navarro Gómez","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"6618","2015-11-05","Andrés Soto Paredes","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"6619","2015-11-05","Valeria Tapia Castro","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"6620","2015-11-05","Eduardo Morales Sánchez","B01EYT1URO","Apple iPhone 6","24","31500.00"
"6621","2015-11-05","María Fernández Vásquez","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"6622","2015-11-05","Jorge Huamán Flores","B01KBH547A","BLU Studio X8","4","4048.00"
"6623","2015-11-05","Daniela Chávez Paredes","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"6624","2015-11-05","José López Ramírez","B00NQGP42Y","Moto G Plus","3","7128.00"
"6625","2015-11-05","Ana María Vargas Vega","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"6626","2015-11-05","Carlos Rivera Castro","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"6627","2015-11-05","Brenda Torres Sánchez","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"6628","2015-11-05","Luis González López","B00NQGP42Y","Moto G Plus","21","49896.00"
"6629","2015-11-05","Patricia Medina Vargas","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"6630","2015-11-05","Miguel García Huamán","B00J0O5J4Y","Xiaomi Redmi Note 9","10","16830.00"
"6631","2015-11-05","Adriana Rodríguez Silva","B018IZ0SWI","BLU Advance 5.0","12","19440.00"
"6632","2015-11-05","Juan Pérez Torres","B01EYT1URO","Apple iPhone 6","1","1312.50"
"6633","2015-11-05","Sofía Castro Salinas","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"6634","2015-11-05","Diego Morales López","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"6635","2015-11-05","Mariana Rojas Medina","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"6636","2015-11-05","Alejandro Soto Vásquez","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"6637","2015-11-05","Valentina Vega Ruiz","B01KBH547A","BLU Studio X8","25","25300.00"
"6638","2015-11-05","Andrés Gómez Paredes","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"6639","2015-11-05","Gabriela Huamán Castro","B016381QZA","Samsung Galaxy J7","2","4033.00"
"6640","2015-11-05","Eduardo Torres López","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"6641","2015-11-05","Carla Medina Vargas","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"6642","2015-11-06","Ricardo García Huerta","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"6643","2015-11-06","Laura Chávez Castro","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"6644","2015-11-06","Carlos González Ruiz","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"6645","2015-11-06","Silvia Castro López","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"6646","2015-11-06","Juan Carlos Rodríguez Medina","B00J0O5J4Y","Xiaomi Redmi Note 9","2","3366.00"
"6647","2015-11-06","Luisa Fernández Vargas","B00J0O5J4Y","Xiaomi Redmi Note 9","3","5049.00"
"6648","2015-11-06","José Morales Huamán","B01KBH547A","BLU Studio X8","1","1012.00"
"6649","2015-11-06","Ana Paula Rojas Torres","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"6650","2015-11-06","Miguel Ángel Vega López","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"6651","2015-11-06","Carla García Castro","B01KBH547A","BLU Studio X8","2","2024.00"
"6652","2015-11-06","Eduardo Castro Ruiz","B016B7INC2","ALCATEL OneTouch","3","3060.00"
"6653","2015-11-06","Gabriela Ramírez Vargas","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"6654","2015-11-06","Ricardo Gómez Medina","B00NQGP42Y","Moto G Plus","3","7128.00"
"6655","2015-11-06","Laura Flores Salazar","B01KBH547A","BLU Studio X8","3","3036.00"
"6656","2015-11-06","Juan Carlos Rodríguez Delgado","B016381QZA","Samsung Galaxy J7","3","6049.50"
"6657","2015-11-06","Luisa García Vásquez","B00NQGP42Y","Moto G Plus","3","7128.00"
"6658","2015-11-06","Ana María Castro Salinas","B01EYT1URO","Apple iPhone 6","3","3937.50"
"6659","2015-11-06","Ana María Castro Chávez","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"6660","2015-11-06","Laura Flores Guzmán","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"6661","2015-11-06","Carlos González Medina","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"6662","2015-11-06","Miguel Ángel Vega Torres","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"6663","2015-11-06","Rafaela Cáceres Castro","B016381QZA","Samsung Galaxy J7","2","4033.00"
"6664","2015-11-06","Carla Fernández Mendoza","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"6665","2015-11-06","Adrián Vega Ruiz","B015YCRYZM","ASUS ZenFone 3","3","6039.00"
"6666","2015-11-06","Diego Morales Castro","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"6667","2015-11-06","Ricardo Gómez Vargas","B00NQGP42Y","Moto G Plus","1","2376.00"
"6668","2015-11-06","Silvia Ramírez Rivera","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"6669","2015-11-06","Eduardo Cáceres Salazar","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"6670","2015-11-06","Juan Carlos Rodríguez Huamán","B00NQGP42Y","Moto G Plus","3","7128.00"
"6671","2015-11-06","Gabriela Rojas Huerta","B01KBH547A","BLU Studio X8","1","1012.00"
"6672","2015-11-06","Verónica Quispe Rodríguez","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"6673","2015-11-06","Julio Vargas López","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"6674","2015-11-06","Valentina Torres Vega","B016B7INC2","ALCATEL OneTouch","1","1020.00"
"6675","2015-11-06","Mariana Ruiz Cruz","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"6676","2015-11-06","Luis Torres Medina","B016B7INC2","ALCATEL OneTouch","1","1020.00"
"6677","2015-11-06","Andrés Ramos Silva","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"6678","2015-11-06","Ana Paula Sánchez Vargas","B016381QZA","Samsung Galaxy J7","3","6049.50"
"6679","2015-11-06","Alejandro Ortega Salinas","B018IZ0SWI","BLU Advance 5.0","13","21060.00"
"6680","2015-11-06","Sofía Castro Valdez","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"6681","2015-11-06","Lucía Pérez Guerra","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"6682","2015-11-06","Sebastián Salazar Peña","B01KBH547A","BLU Studio X8","3","3036.00"
"6683","2015-11-06","Carolina Espinoza Ramírez","B00K15Q2B0","Samsung Galaxy S5","4","8668.80"
"6684","2015-11-06","Manuel Rojas Cárdenas","B00NQGP42Y","Moto G Plus","3","7128.00"
"6685","2015-11-06","Gabriela Navarro Gómez","B015YCRYZM","ASUS ZenFone 3","3","6039.00"
"6686","2015-11-06","Andrés Soto Paredes","B01KBH547A","BLU Studio X8","1","1012.00"
"6687","2015-11-06","Víctor García Soto","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"6688","2015-11-06","Camila Paredes Delgado","B015YCRYZM","ASUS ZenFone 3","2","4026.00"
"6689","2015-11-06","Valeria Tapia Castro","B01KBH547A","BLU Studio X8","2","2024.00"
"6690","2015-11-06","Eduardo Morales Sánchez","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"6691","2015-11-06","María Fernández Vásquez","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"6692","2015-11-06","Jorge Huamán Flores","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"6693","2015-11-06","Daniela Chávez Paredes","B01EYT1URO","Apple iPhone 6","3","3937.50"
"6694","2015-11-06","José López Ramírez","B00J0O5J4Y","Xiaomi Redmi Note 9","1","1683.00"
"6695","2015-11-06","Ana María Vargas Vega","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"6696","2015-11-06","Carlos Rivera Castro","B01EYT1URO","Apple iPhone 6","2","2625.00"
"6697","2015-11-07","Brenda Torres Sánchez","B01LQV1YHO","Huawei Nexus 6P","13","21112.00"
"6698","2015-11-07","Luis González López","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"6699","2015-11-07","Patricia Medina Vargas","B00NQGP42Y","Moto G Plus","2","4752.00"
"6700","2015-11-07","Miguel García Huamán","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"6701","2015-11-07","Adriana Rodríguez Silva","B016381QZA","Samsung Galaxy J7","1","2016.50"
"6702","2015-11-07","Juan Pérez Torres","B01KBH547A","BLU Studio X8","19","19228.00"
"6703","2015-11-07","Sofía Castro Salinas","B00NQGP42Y","Moto G Plus","2","4752.00"
"6704","2015-11-07","Diego Morales López","B016381QZA","Samsung Galaxy J7","2","4033.00"
"6705","2015-11-07","Mariana Rojas Medina","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"6706","2015-11-07","Alejandro Soto Vásquez","B00NQGP42Y","Moto G Plus","1","2376.00"
"6707","2015-11-07","Valentina Vega Ruiz","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"6708","2015-11-07","Andrés Gómez Paredes","B01DZJFWNC","Samsung Galaxy S69","17","16972.80"
"6709","2015-11-07","Gabriela Huamán Castro","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"6710","2015-11-07","Eduardo Torres López","B016381QZA","Samsung Galaxy J7","2","4033.00"
"6711","2015-11-07","Carla Medina Vargas","B00NQGP42Y","Moto G Plus","2","4752.00"
"6712","2015-11-07","Ricardo García Huerta","B01KBH547A","BLU Studio X8","2","2024.00"
"6713","2015-11-07","Laura Chávez Castro","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"6714","2015-11-07","Carlos González Ruiz","B015YCRYZM","ASUS ZenFone 3","1","2013.00"
"6715","2015-11-07","Silvia Castro López","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"6716","2015-11-07","Juan Carlos Rodríguez Medina","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"6717","2015-11-07","Luisa Fernández Vargas","B00NQGP42Y","Moto G Plus","2","4752.00"
"6718","2015-11-07","José Morales Huamán","B016381QZA","Samsung Galaxy J7","4","8066.00"
"6719","2015-11-07","Ana Paula Rojas Torres","B01EYT1URO","Apple iPhone 6","2","2625.00"
"6720","2015-11-07","Miguel Ángel Vega López","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"6721","2015-11-07","Carla García Castro","B00J0O5J4Y","Xiaomi Redmi Note 9","1","1683.00"
"6722","2015-11-07","Eduardo Castro Ruiz","B00K15Q2B0","Samsung Galaxy S5","23","49845.60"
"6723","2015-11-07","Gabriela Ramírez Vargas","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"6724","2015-11-07","Ricardo Gómez Medina","B016B7INC2","ALCATEL OneTouch","3","3060.00"
"6725","2015-11-07","Laura Flores Salazar","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"6726","2015-11-07","Juan Carlos Rodríguez Delgado","B01KBH547A","BLU Studio X8","2","2024.00"
"6727","2015-11-07","Luisa García Vásquez","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"6728","2015-11-07","Ana María Castro Salinas","B00NQGP42Y","Moto G Plus","1","2376.00"
"6729","2015-11-07","Ana María Castro Chávez","B016B7INC2","ALCATEL OneTouch","25","25500.00"
"6730","2015-11-07","Laura Flores Guzmán","B01KBH547A","BLU Studio X8","2","2024.00"
"6731","2015-11-07","Carlos González Medina","B016381QZA","Samsung Galaxy J7","17","34280.50"
"6732","2015-11-07","Miguel Ángel Vega Torres","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"6733","2015-11-07","Rafaela Cáceres Castro","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"6734","2015-11-07","Carla Fernández Mendoza","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"6735","2015-11-07","Adrián Vega Ruiz","B015YCRYZM","ASUS ZenFone 3","1","2013.00"
"6736","2015-11-07","Diego Morales Castro","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"6737","2015-11-07","Ricardo Gómez Vargas","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"6738","2015-11-07","Silvia Ramírez Rivera","B01KBH547A","BLU Studio X8","2","2024.00"
"6739","2015-11-07","Eduardo Cáceres Salazar","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"6740","2015-11-07","Juan Carlos Rodríguez Huamán","B00NQGP42Y","Moto G Plus","18","42768.00"
"6741","2015-11-07","Gabriela Rojas Huerta","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"6742","2015-11-07","Verónica Quispe Rodríguez","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"6743","2015-11-07","Julio Vargas López","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"6744","2015-11-07","Valentina Torres Vega","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"6745","2015-11-07","Mariana Ruiz Cruz","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"6746","2015-11-07","Luis Torres Medina","B01KBH547A","BLU Studio X8","2","2024.00"
"6747","2015-11-07","Andrés Ramos Silva","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"6748","2015-11-07","Ana Paula Sánchez Vargas","B00K15Q2B0","Samsung Galaxy S5","21","45511.20"
"6749","2015-11-07","Alejandro Ortega Salinas","B01EYT1URO","Apple iPhone 6","2","2625.00"
"6750","2015-11-07","Sofía Castro Valdez","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"6751","2015-11-07","Lucía Pérez Guerra","B00NQGP42Y","Moto G Plus","3","7128.00"
"6752","2015-11-07","Sebastián Salazar Peña","B00NQGP42Y","Moto G Plus","3","7128.00"
"6753","2015-11-07","Carolina Espinoza Ramírez","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"6754","2015-11-08","Manuel Rojas Cárdenas","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"6755","2015-11-08","Gabriela Navarro Gómez","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"6756","2015-11-08","Andrés Soto Paredes","B016381QZA","Samsung Galaxy J7","2","4033.00"
"6757","2015-11-08","Víctor García Soto","B018IZ0SWI","BLU Advance 5.0","20","32400.00"
"6758","2015-11-08","Camila Paredes Delgado","B01EYT1URO","Apple iPhone 6","3","3937.50"
"6759","2015-11-08","Valeria Tapia Castro","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"6760","2015-11-08","Eduardo Morales Sánchez","B016381QZA","Samsung Galaxy J7","3","6049.50"
"6761","2015-11-08","María Fernández Vásquez","B016381QZA","Samsung Galaxy J7","8","16132.00"
"6762","2015-11-08","Jorge Huamán Flores","B00NQGP42Y","Moto G Plus","2","4752.00"
"6763","2015-11-08","Daniela Chávez Paredes","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"6764","2015-11-08","José López Ramírez","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"6765","2015-11-08","Ana María Vargas Vega","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"6766","2015-11-08","Carlos Rivera Castro","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"6767","2015-11-08","Brenda Torres Sánchez","B016381QZA","Samsung Galaxy J7","3","6049.50"
"6768","2015-11-08","Luis González López","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"6769","2015-11-08","Patricia Medina Vargas","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"6770","2015-11-08","Miguel García Huamán","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"6771","2015-11-08","Adriana Rodríguez Silva","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"6772","2015-11-08","Juan Pérez Torres","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"6773","2015-11-08","Sofía Castro Salinas","B01KBH547A","BLU Studio X8","3","3036.00"
"6774","2015-11-08","Diego Morales López","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"6775","2015-11-08","Mariana Rojas Medina","B00NQGP42Y","Moto G Plus","2","4752.00"
"6776","2015-11-08","Alejandro Soto Vásquez","B00K15Q2B0","Samsung Galaxy S5","22","47678.40"
"6777","2015-11-08","Valentina Vega Ruiz","B00NQGP42Y","Moto G Plus","2","4752.00"
"6778","2015-11-08","Andrés Gómez Paredes","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"6779","2015-11-08","Gabriela Huamán Castro","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"6780","2015-11-08","Eduardo Torres López","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"6781","2015-11-08","Carla Medina Vargas","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"6782","2015-11-08","Ricardo García Huerta","B00NQGP42Y","Moto G Plus","2","4752.00"
"6783","2015-11-08","Laura Chávez Castro","B00NQGP42Y","Moto G Plus","2","4752.00"
"6784","2015-11-08","Carlos González Ruiz","B018IZ0SWI","BLU Advance 5.0","4","6480.00"
"6785","2015-11-08","Silvia Castro López","B00J0O5J4Y","Xiaomi Redmi Note 9","1","1683.00"
"6786","2015-11-08","Juan Carlos Rodríguez Medina","B01EYT1URO","Apple iPhone 6","2","2625.00"
"6787","2015-11-08","Luisa Fernández Vargas","B016381QZA","Samsung Galaxy J7","1","2016.50"
"6788","2015-11-08","José Morales Huamán","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"6789","2015-11-08","Ana Paula Rojas Torres","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"6790","2015-11-08","Miguel Ángel Vega López","B01EYT1URO","Apple iPhone 6","3","3937.50"
"6791","2015-11-08","Carla García Castro","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"6792","2015-11-08","Eduardo Castro Ruiz","B015YCRYZM","ASUS ZenFone 3","2","4026.00"
"6793","2015-11-08","Gabriela Ramírez Vargas","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"6794","2015-11-08","Ricardo Gómez Medina","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"6795","2015-11-08","Laura Flores Salazar","B016B7INC2","ALCATEL OneTouch","3","3060.00"
"6796","2015-11-08","Juan Carlos Rodríguez Delgado","B016381QZA","Samsung Galaxy J7","2","4033.00"
